BIN,Brand,Type,Category,Issuer,IssuerPhone,IssuerUrl,isoCode2,isoCode3,CountryName
476601,VISA,DEBIT,CLASSIC,,,,AR,ARG,ARGENTINA
476604,VISA,CREDIT,CLASSIC,"BANCO ITAU ARGENTINA, S.A.",+541143788400,http://www.itau.com.ar,AR,ARG,ARGENTINA
476605,VISA,CREDIT,CLASSIC,"BANCO ITAU ARGENTINA, S.A.",+541143788400,http://www.itau.com.ar,AR,ARG,ARGENTINA
476606,VISA,CREDIT,GOLD,"BANCO ITAU ARGENTINA, S.A.",+541143788400,http://www.itau.com.ar,AR,ARG,ARGENTINA
476722,VISA,DEBIT,CLASSIC,,,,AR,ARG,ARGENTINA
476727,VISA,DEBIT,CLASSIC,"NUEVO BANCO DE SANTA FE, S.A.",,http://www.bancobsf.com.ar,AR,ARG,ARGENTINA
476731,VISA,DEBIT,CLASSIC,"BANCO ITAU ARGENTINA, S.A.",+541143788400,http://www.itau.com.ar,AR,ARG,ARGENTINA
476737,VISA,DEBIT,PREPAID CLASSIC,"BANCO COLUMBIA, S.A.",,http://www.bancocolumbia.com.ar,AR,ARG,ARGENTINA
476741,VISA,DEBIT,PREPAID,,,,AR,ARG,ARGENTINA
476742,VISA,DEBIT,PREPAID,,,,AR,ARG,ARGENTINA
476745,VISA,CREDIT,PURCHASING,BANCO DE LA NACION ARGENTINA,+548106664444,http://www.bna.com.ar,AR,ARG,ARGENTINA
476746,VISA,CREDIT,PURCHASING,,,,AR,ARG,ARGENTINA
476780,VISA,CREDIT,PURCHASING,,,,AR,ARG,ARGENTINA
476787,VISA,CREDIT,PURCHASING,,,,AR,ARG,ARGENTINA
476798,VISA,CREDIT,BUSINESS,,,,AR,ARG,ARGENTINA
476880,VISA,CREDIT,CORPORATE T&E,,,,AR,ARG,ARGENTINA
476881,VISA,CREDIT,CORPORATE T&E,,,,AR,ARG,ARGENTINA
476883,VISA,CREDIT,BUSINESS,,,,AR,ARG,ARGENTINA
476884,VISA,CREDIT,BUSINESS,,,,AR,ARG,ARGENTINA
476885,VISA,DEBIT,CLASSIC,PRISMA MEDIOS DE PAGO S.A.U.,,,AR,ARG,ARGENTINA
476886,VISA,DEBIT,BUSINESS,"BANCO GGAL, S.A.",,,AR,ARG,ARGENTINA
476888,VISA,DEBIT,PREPAID PURCHASING WITH FLEET,"BANCO MACRO, S.A.",,http://www.macro.com.ar,AR,ARG,ARGENTINA
476940,VISA,DEBIT,CLASSIC,BANCO DE LA PROVINCIA DE BUENOS AIRES,+541143470000,http://www.bapro.com.ar,AR,ARG,ARGENTINA
476941,VISA,CREDIT,SIGNATURE,"BANCO DE CORRIENTES, S.A.",54-3783-479300,http://www.bancodecorrientes.com.ar,AR,ARG,ARGENTINA
477050,VISA,CREDIT,SIGNATURE,BANCO DE SAN JUAN,+548102227524,http://www.bancosanjuan.com,AR,ARG,ARGENTINA
477051,VISA,DEBIT,CLASSIC,BANCO BICA SOCIEDAD ANONIMA,,,AR,ARG,ARGENTINA
477053,VISA,DEBIT,CLASSIC,"BANCO DE GALICIA Y BUENOS AIRES, S.A.",+541163290000,http://www.bancogalicia.com,AR,ARG,ARGENTINA
477162,VISA,CREDIT,PLATINUM,"NUEVO BANCO DEL CHACO, S.A.",,http://www.nbch.com.ar,AR,ARG,ARGENTINA
477163,VISA,DEBIT,PREPAID CLASSIC,"NUEVO BANCO DEL CHACO, S.A.",,http://www.nbch.com.ar,AR,ARG,ARGENTINA
477169,VISA,DEBIT,PREPAID CORPORATE T&E,"BANCO PATAGONIA, S.A.",,http://www.bancopatagonia.com,AR,ARG,ARGENTINA
477194,VISA,CREDIT,CORPORATE T&E,"CITIBANK, NATIONAL ASSOCIATION",,,AR,ARG,ARGENTINA
477278,VISA,CREDIT,CORPORATE T&E,"CITIBANK, NATIONAL ASSOCIATION",,,AR,ARG,ARGENTINA
477306,VISA,CREDIT,CLASSIC,,,,AR,ARG,ARGENTINA
477307,VISA,CREDIT,CLASSIC,,,,AR,ARG,ARGENTINA
477309,VISA,CREDIT,BUSINESS,"BANCO PATAGONIA, S.A.",,http://www.bancopatagonia.com,AR,ARG,ARGENTINA
477311,VISA,CREDIT,PURCHASING,,,,AR,ARG,ARGENTINA
477314,VISA,DEBIT,CLASSIC,,,,AR,ARG,ARGENTINA
477315,VISA,CREDIT,PURCHASING,,,,AR,ARG,ARGENTINA
477329,VISA,CREDIT,PURCHASING,,,,AR,ARG,ARGENTINA
477333,VISA,CREDIT,PURCHASING WITH FLEET,,,,AR,ARG,ARGENTINA
477338,VISA,DEBIT,PREPAID PURCHASING,,,,AR,ARG,ARGENTINA
477339,VISA,CREDIT,PURCHASING,"CITIBANK, NATIONAL ASSOCIATION",,,AR,ARG,ARGENTINA
477342,VISA,CREDIT,CLASSIC,,,,AR,ARG,ARGENTINA
477346,VISA,DEBIT,PREPAID CLASSIC,BANCO DE LA NACION ARGENTINA,+548106664444,http://www.bna.com.ar,AR,ARG,ARGENTINA
477355,VISA,CREDIT,PURCHASING,,,,AR,ARG,ARGENTINA
477356,VISA,DEBIT,PREPAID PURCHASING,,,,AR,ARG,ARGENTINA
477362,VISA,CREDIT,PLATINUM,"BANCO DE SANTA CRUZ, S.A.",,http://www.bancosantacruz.com.ar,AR,ARG,ARGENTINA
477363,VISA,DEBIT,CLASSIC,"BANCO DE SANTA CRUZ, S.A.",,http://www.bancosantacruz.com.ar,AR,ARG,ARGENTINA
477373,VISA,DEBIT,CLASSIC,"BANCO ITAU ARGENTINA, S.A.",+541143788400,http://www.itau.com.ar,AR,ARG,ARGENTINA
477374,VISA,DEBIT,PREPAID PURCHASING,,,,AR,ARG,ARGENTINA
477375,VISA,DEBIT,CLASSIC,"REBA COMPANIA FINANCIERA, S.A.",,,AR,ARG,ARGENTINA
477378,VISA,CREDIT,BUSINESS,"CITIBANK, NATIONAL ASSOCIATION",,,AR,ARG,ARGENTINA
478013,VISA,CREDIT,CLASSIC,POMELO FINTECH SERVICES SAS,,,AR,ARG,ARGENTINA
478014,VISA,CREDIT,SIGNATURE,"BANCO BBVA ARGENTINA, S.A.",,,AR,ARG,ARGENTINA
478016,VISA,CREDIT,PURCHASING,"BANCO INDUSTRIAL, S.A.",,http://www.bi.com.gt,AR,ARG,ARGENTINA
478017,VISA,DEBIT,PREPAID PURCHASING,"NUEVO BANCO DE SANTA FE, S.A.",,http://www.bancobsf.com.ar,AR,ARG,ARGENTINA
478018,VISA,DEBIT,PREPAID PURCHASING,BANCO DE LA PAMPA,+548102222257,http://www.blp.com.ar,AR,ARG,ARGENTINA
478392,VISA,CREDIT,SIGNATURE,BANCO BICA SOCIEDAD ANONIMA,,,AR,ARG,ARGENTINA
478508,VISA,CREDIT,,,,,AR,ARG,ARGENTINA
478527,VISA,DEBIT,PREPAID CLASSIC,"BANCO ITAU ARGENTINA, S.A.",+541143788400,http://www.itau.com.ar,AR,ARG,ARGENTINA
478601,VISA,DEBIT,PREPAID PURCHASING WITH FLEET,,,,AR,ARG,ARGENTINA
478607,VISA,CREDIT,PURCHASING,,,,AR,ARG,ARGENTINA
479352,VISA,CREDIT,GOLD,BANCO CREDICOOP COOPERATIVO LTDO.,54 11 4320,http://www.bancocredicoop.coop,AR,ARG,ARGENTINA
479375,VISA,CREDIT,CLASSIC,BANCO DE LA NACION ARGENTINA,+548106664444,http://www.bna.com.ar,AR,ARG,ARGENTINA
479376,VISA,CREDIT,GOLD,BANCO DE LA NACION ARGENTINA,+548106664444,http://www.bna.com.ar,AR,ARG,ARGENTINA
479377,VISA,CREDIT,BUSINESS,BANCO DE LA NACION ARGENTINA,+548106664444,http://www.bna.com.ar,AR,ARG,ARGENTINA
479378,VISA,CREDIT,CLASSIC,BANCO DE LA NACION ARGENTINA,+548106664444,http://www.bna.com.ar,AR,ARG,ARGENTINA
480286,VISA,CREDIT,BUSINESS,"BANCO MERCURIO, S.A.",,http://www.bancomercurio.com,AR,ARG,ARGENTINA
480459,VISA,DEBIT,PREPAID PURCHASING,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA), S.A.",,,AR,ARG,ARGENTINA
480460,VISA,DEBIT,PREPAID PURCHASING,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA), S.A.",,,AR,ARG,ARGENTINA
480462,VISA,DEBIT,PREPAID,BANCO DE LA PROVINCIA DE CORDOBA,,,AR,ARG,ARGENTINA
480724,VISA,DEBIT,PREPAID PURCHASING WITH FLEET,BANCO DE LA NACION ARGENTINA,+548106664444,http://www.bna.com.ar,AR,ARG,ARGENTINA
480852,VISA,CREDIT,PURCHASING WITH FLEET,"BANCO DEL CHUBUT, S.A.",,,AR,ARG,ARGENTINA
480857,VISA,DEBIT,PREPAID PURCHASING WITH FLEET,BANCO DE LA NACION ARGENTINA,+548106664444,http://www.bna.com.ar,AR,ARG,ARGENTINA
480860,VISA,DEBIT,PREPAID PURCHASING,"CITIBANK, N.A.",,https://www.citi.com,AR,ARG,ARGENTINA
480869,VISA,DEBIT,PREPAID PURCHASING WITH FLEET,BANCO PROVINCIA DE TIERRA DEL FUEGO,+548109997470,http://www.bancotdf.com.ar,AR,ARG,ARGENTINA
480875,VISA,CREDIT,PURCHASING,"CITIBANK, NATIONAL ASSOCIATION",,,AR,ARG,ARGENTINA
481353,VISA,CREDIT,CLASSIC,"BANCO COINAG, S.A.",,,AR,ARG,ARGENTINA
481385,VISA,CREDIT,SIGNATURE,"BANCO COINAG, S.A.",,,AR,ARG,ARGENTINA
481397,VISA,DEBIT,CLASSIC,"VISA ARGENTINA, S.A.",81022228682,http://www.visa.com.ar,AR,ARG,ARGENTINA
481501,VISA,DEBIT,CLASSIC,"BANCO COLUMBIA, S.A.",,http://www.bancocolumbia.com.ar,AR,ARG,ARGENTINA
481502,VISA,DEBIT,CLASSIC,"BANCO COLUMBIA, S.A.",,http://www.bancocolumbia.com.ar,AR,ARG,ARGENTINA
481550,VISA,DEBIT,CLASSIC,"BANCO SANTANDER RIO, S.A.",,http://www.santanderrio.com.ar,AR,ARG,ARGENTINA
481609,VISA,CREDIT,PURCHASING,"VISA ARGENTINA, S.A.",81022228682,http://www.visa.com.ar,AR,ARG,ARGENTINA
482469,VISA,CREDIT,PLATINUM,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA), S.A.",,,AR,ARG,ARGENTINA
482470,VISA,CREDIT,CLASSIC,"BANCO COMAFI, S.A.",,http://www.bancocolumbia.com.ar,AR,ARG,ARGENTINA
483002,VISA,DEBIT,PLATINUM,"BANCO SANTANDER RIO, S.A.",,http://www.santanderrio.com.ar,AR,ARG,ARGENTINA
483020,VISA,DEBIT,CLASSIC,"BANCO PIANO, S.A.",,,AR,ARG,ARGENTINA
483049,VISA,DEBIT,CORPORATE T&E,BANCO DE LA NACION ARGENTINA,+548106664444,http://www.bna.com.ar,AR,ARG,ARGENTINA
483152,VISA,CREDIT,CLASSIC,"BANCO HIPOTECARIO, S.A.",,,AR,ARG,ARGENTINA
483154,VISA,CREDIT,CLASSIC,"BANCO HIPOTECARIO, S.A.",,,AR,ARG,ARGENTINA
483159,VISA,DEBIT,CLASSIC,,,,AR,ARG,ARGENTINA
483182,VISA,CREDIT,SIGNATURE,"BANCO DE FORMOSA, S.A.",,http://www.bancodeformosa.com,AR,ARG,ARGENTINA
483188,VISA,DEBIT,BUSINESS,"BANCO BBVA ARGENTINA, S.A.",,,AR,ARG,ARGENTINA
484168,VISA,CREDIT,SIGNATURE,"BANCO MASVENTAS, S.A.",,,AR,ARG,ARGENTINA
484198,VISA,CREDIT,SIGNATURE,"BANCO MACRO, S.A.",,http://www.macro.com.ar,AR,ARG,ARGENTINA
485011,VISA,CREDIT,SIGNATURE,"BANCO ITAU ARGENTINA, S.A.",+541143788400,http://www.itau.com.ar,AR,ARG,ARGENTINA
485089,VISA,DEBIT,PREPAID BUSINESS,"GLOBAL PROCESSING, S.A.",,,AR,ARG,ARGENTINA
485482,VISA,CREDIT,SIGNATURE,"BANCO INDUSTRIAL, S.A.",,http://www.bi.com.gt,AR,ARG,ARGENTINA
485510,VISA,CREDIT,COMMERCIAL AGRICULTURE,BANCO MUNICIPAL DE ROSARIO,+543414256162 / +543414205600,http://www.bmros.com.ar,AR,ARG,ARGENTINA
485516,VISA,CREDIT,COMMERCIAL AGRICULTURE,"BANCO SANTANDER RIO, S.A.",+541143411000,http://www.santanderrio.com.ar,AR,ARG,ARGENTINA
485517,VISA,CREDIT,COMMERCIAL AGRICULTURE,"BANCO SANTANDER RIO, S.A.",+541143411000,http://www.santanderrio.com.ar,AR,ARG,ARGENTINA
485715,VISA,CREDIT,BUSINESS,"BANCO GGAL, S.A.",,,AR,ARG,ARGENTINA
485749,VISA,CREDIT,CORPORATE T&E,"BANCO BBVA ARGENTINA, S.A.",,,AR,ARG,ARGENTINA
485904,VISA,CREDIT,COMMERCIAL AGRICULTURE,"NUEVO BANCO DE ENTRE RIOS, S.A.",,http://www.nuevobersa.com.ar,AR,ARG,ARGENTINA
485922,VISA,CREDIT,PURCHASING,"BANCO BBVA ARGENTINA, S.A.",,,AR,ARG,ARGENTINA
485934,VISA,CREDIT,PURCHASING,"BANCO SUPERVIELLE, S.A.",,http://www.supervielle.com.ar,AR,ARG,ARGENTINA
485938,VISA,CREDIT,PURCHASING,"COMPA IA FINANCIERA ARGENTINA, S.A.",,,AR,ARG,ARGENTINA
485947,VISA,DEBIT,PREPAID PURCHASING,"BANCO SANTANDER RIO, S.A.",,http://www.santanderrio.com.ar,AR,ARG,ARGENTINA
485955,VISA,CREDIT,PURCHASING,"BANCO COMAFI, S.A.",,http://www.bancocolumbia.com.ar,AR,ARG,ARGENTINA
486421,VISA,CREDIT,CORPORATE T&E,"BANCO GGAL, S.A.",,,AR,ARG,ARGENTINA
486422,VISA,CREDIT,CORPORATE T&E,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA), S.A.",,,AR,ARG,ARGENTINA
486423,VISA,CREDIT,BUSINESS,"BANCO PROVINCIA DEL NEUQUEN, S.A.",,,AR,ARG,ARGENTINA
486502,VISA,CREDIT,COMMERCIAL AGRICULTURE,"BANCO BBVA ARGENTINA, S.A.",,,AR,ARG,ARGENTINA
486510,VISA,CREDIT,COMMERCIAL AGRICULTURE,"NUEVO BANCO DE SANTA FE, S.A.",,http://www.bancobsf.com.ar,AR,ARG,ARGENTINA
486538,VISA,CREDIT,PURCHASING,"BANCO SANTANDER RIO, S.A.",,http://www.santanderrio.com.ar,AR,ARG,ARGENTINA
486547,VISA,DEBIT,PREPAID CLASSIC,BANCO DE LA NACION ARGENTINA,+548106664444,http://www.bna.com.ar,AR,ARG,ARGENTINA
486549,VISA,CREDIT,PURCHASING,BANCO PROVINCIA DE TIERRA DEL FUEGO,+548109997470,http://www.bancotdf.com.ar,AR,ARG,ARGENTINA
486556,VISA,CREDIT,PURCHASING,"BANCO MACRO, S.A.",+548105552355,http://www.macro.com.ar,AR,ARG,ARGENTINA
486564,VISA,DEBIT,PREPAID PURCHASING,BANCO DE LA PROVINCIA DE CORDOBA,,,AR,ARG,ARGENTINA
486566,VISA,CREDIT,PURCHASING,"CITIBANK, N.A.",,https://www.citi.com,AR,ARG,ARGENTINA
486568,VISA,DEBIT,PREPAID CLASSIC,BANCO DE LA NACION ARGENTINA,+548106664444,http://www.bna.com.ar,AR,ARG,ARGENTINA
486569,VISA,CREDIT,PURCHASING,"VISA ARGENTINA, S.A.",81022228682,http://www.visa.com.ar,AR,ARG,ARGENTINA
486570,VISA,CREDIT,PURCHASING,"NUEVO BANCO DEL SUQUIA, S.A.",+543514200200,http://www.macro.com.ar,AR,ARG,ARGENTINA
486571,VISA,CREDIT,PURCHASING,"NUEVO BANCO BISEL, S.A.",+541143217800,,AR,ARG,ARGENTINA
486572,VISA,CREDIT,COMMERCIAL AGRICULTURE,"BANCO MACRO, S.A.",,http://www.macro.com.ar,AR,ARG,ARGENTINA
486573,VISA,CREDIT,PURCHASING,"BANCO BBVA ARGENTINA, S.A.",,,AR,ARG,ARGENTINA
486577,VISA,CREDIT,COMMERCIAL AGRICULTURE,"BANCO PATAGONIA, S.A.",,http://www.bancopatagonia.com,AR,ARG,ARGENTINA
486582,VISA,CREDIT,PURCHASING,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA), S.A.",,,AR,ARG,ARGENTINA
486585,VISA,CREDIT,PURCHASING,"NUEVO BANCO DE SANTA FE, S.A.",+543414294200,http://www.bancobsf.com.ar,AR,ARG,ARGENTINA
486587,VISA,DEBIT,PREPAID PURCHASING,"BANCO BBVA ARGENTINA, S.A.",,,AR,ARG,ARGENTINA
486596,VISA,CREDIT,PURCHASING,"BANCO PATAGONIA, S.A.",,http://www.bancopatagonia.com,AR,ARG,ARGENTINA
486604,VISA,CREDIT,PURCHASING,"VISA ARGENTINA, S.A.",81022228682,http://www.visa.com.ar,AR,ARG,ARGENTINA
486608,VISA,CREDIT,PURCHASING,"BANCO MACRO, S.A.",,http://www.macro.com.ar,AR,ARG,ARGENTINA
486609,VISA,CREDIT,PURCHASING,"VISA ARGENTINA, S.A.",81022228682,http://www.visa.com.ar,AR,ARG,ARGENTINA
486611,VISA,CREDIT,PURCHASING,"NUEVO BANCO DE SANTA FE, S.A.",+543414294200,http://www.bancobsf.com.ar,AR,ARG,ARGENTINA
486614,VISA,CREDIT,PURCHASING,"NUEVO BANCO DE ENTRE RIOS, S.A.",,http://www.nuevobersa.com.ar,AR,ARG,ARGENTINA
486615,VISA,CREDIT,PURCHASING,"BANCO MACRO, S.A.",+548105552355,http://www.macro.com.ar,AR,ARG,ARGENTINA
486616,VISA,CREDIT,PURCHASING,"BANCO MACRO, S.A.",+548105552355,http://www.macro.com.ar,AR,ARG,ARGENTINA
486620,VISA,CREDIT,PURCHASING,"BANCO SUPERVIELLE, S.A.",,http://www.supervielle.com.ar,AR,ARG,ARGENTINA
486625,VISA,CREDIT,PURCHASING,"BANCO DE CORRIENTES, S.A.",54-3783-479300,http://www.bancodecorrientes.com.ar,AR,ARG,ARGENTINA
486631,VISA,CREDIT,PURCHASING,"BANCO SUPERVIELLE, S.A.",,http://www.supervielle.com.ar,AR,ARG,ARGENTINA
486634,VISA,CREDIT,PURCHASING,"BANCO SUPERVIELLE, S.A.",,http://www.supervielle.com.ar,AR,ARG,ARGENTINA
486649,VISA,CREDIT,COMMERCIAL AGRICULTURE,BANCO DE LA PROVINCIA DE CORDOBA,,,AR,ARG,ARGENTINA
486657,VISA,CREDIT,PURCHASING,BANCO INDUSTRIAL,,,AR,ARG,ARGENTINA
486661,VISA,CREDIT,PURCHASING,"BANCO DE SANTA CRUZ, S.A.",+548102227278,http://www.bancosantacruz.com.ar,AR,ARG,ARGENTINA
486662,VISA,DEBIT,PURCHASING,"BANCO DE SANTA CRUZ, S.A.",+548102227278,http://www.bancosantacruz.com.ar,AR,ARG,ARGENTINA
486663,VISA,CREDIT,COMMERCIAL AGRICULTURE,BANCO DE SAN JUAN,+548102227524,http://www.bancosanjuan.com,AR,ARG,ARGENTINA
486665,VISA,DEBIT,PREPAID PURCHASING,"HSBC BANK ARGENTINA, S.A.",4329-5000,http://www.hsbc.com.ar,AR,ARG,ARGENTINA
486672,VISA,CREDIT,PURCHASING,"NUEVO BANCO DEL CHACO, S.A.",+543624447400,http://www.nbch.com.ar,AR,ARG,ARGENTINA
487017,VISA,CREDIT,,BANCO DE LA NACION ARGENTINA,+548106664444,http://www.bna.com.ar,AR,ARG,ARGENTINA
487053,VISA,CREDIT,BUSINESS,BANCO DE LA PROVINCIA DE BUENOS AIRES,+541143470000,http://www.bapro.com.ar,AR,ARG,ARGENTINA
487506,VISA,CREDIT,PLATINUM,BANCO PROVINCIA DE TIERRA DEL FUEGO,+548109997470,http://www.bancotdf.com.ar,AR,ARG,ARGENTINA
488241,VISA,DEBIT,PERSONAL,,,,AR,ARG,ARGENTINA
489242,VISA,CREDIT,CORPORATE T&E,"LLOYDS BANK (BLSA), LTD.",,,AR,ARG,ARGENTINA
489244,VISA,CREDIT,BUSINESS,"BANCO HIPOTECARIO, S.A.",,,AR,ARG,ARGENTINA
489321,VISA,CREDIT,SIGNATURE,BANCO DE LA PROVINCIA DE BUENOS AIRES,+541143470000,http://www.bapro.com.ar,AR,ARG,ARGENTINA
489412,VISA,DEBIT,CLASSIC,BANCO DE LA CIUDAD DE BUENOS AIRES,+548002220400,http://www.bancociudad.com.ar,AR,ARG,ARGENTINA
489418,VISA,CREDIT,PLATINUM,"BANCO DE SANTA CRUZ, S.A.",,http://www.bancosantacruz.com.ar,AR,ARG,ARGENTINA
489467,VISA,CREDIT,PLATINUM,"BANCO INDUSTRIAL, S.A.",,http://www.bi.com.gt,AR,ARG,ARGENTINA
489634,VISA,DEBIT,CLASSIC,"BANCO DE SANTA CRUZ, S.A.",,http://www.bancosantacruz.com.ar,AR,ARG,ARGENTINA
490696,VISA,CREDIT,CLASSIC,"BANCO SANTANDER RIO, S.A.",,http://www.santanderrio.com.ar,AR,ARG,ARGENTINA
490698,VISA,CREDIT,GOLD,"BANCO SANTANDER RIO, S.A.",,http://www.santanderrio.com.ar,AR,ARG,ARGENTINA
490699,VISA,CREDIT,CLASSIC,"BANCO GGAL, S.A.",,,AR,ARG,ARGENTINA
490791,VISA,CREDIT,GOLD,"BANCO MACRO, S.A.",+548105552355,http://www.macro.com.ar,AR,ARG,ARGENTINA
490889,VISA,DEBIT,PREPAID,"CITIBANK, N.A.",,https://www.citi.com,AR,ARG,ARGENTINA
491241,VISA,CREDIT,,BANCO COOPESUR COOPERATIVO LIMITADO,+541143205304,http://www.bancocredicoop.coop,AR,ARG,ARGENTINA
491324,VISA,CREDIT,,,,,AR,ARG,ARGENTINA
491325,VISA,CREDIT,,,,,AR,ARG,ARGENTINA
491681,VISA,DEBIT,CLASSIC,"BANCO COINAG, S.A.",,,AR,ARG,ARGENTINA
491682,VISA,CREDIT,CORPORATE T&E,"BANCO COINAG, S.A.",,,AR,ARG,ARGENTINA
491683,VISA,CREDIT,INFINITE,BRUBANK SAU: CREDIT,,,AR,ARG,ARGENTINA
491956,VISA,CREDIT,GOLD,"BANCO MACRO, S.A.",,http://www.macro.com.ar,AR,ARG,ARGENTINA
492043,VISA,CREDIT,CLASSIC,"BANCO GGAL, S.A.",,,AR,ARG,ARGENTINA
492115,VISA,DEBIT,CLASSIC,NARANJA DIGITAL COMPANIA FINANCIERA S.A.U.,,,AR,ARG,ARGENTINA
492137,VISA,CREDIT,GOLD,"BANCO GGAL, S.A.",,,AR,ARG,ARGENTINA
492169,VISA,CREDIT,CLASSIC,"BANCO DE CORRIENTES, S.A.",54-3783-479300,http://www.bancodecorrientes.com.ar,AR,ARG,ARGENTINA
492180,VISA,CREDIT,CLASSIC,"BANCO DE CORRIENTES, S.A.",54-3783-479300,http://www.bancodecorrientes.com.ar,AR,ARG,ARGENTINA
492203,VISA,CREDIT,,BANCO SUDECOR LITORAL COOPERATIVO LTDO.,+543534411111,http://www.sudecor.com,AR,ARG,ARGENTINA
492204,VISA,CREDIT,,BANCO SUDECOR LITORAL COOPERATIVO LTDO.,+543534411111,http://www.sudecor.com,AR,ARG,ARGENTINA
492205,VISA,CREDIT,,BANCO SUDECOR LITORAL COOPERATIVO LTDO.,+543534411111,http://www.sudecor.com,AR,ARG,ARGENTINA
492306,VISA,CREDIT,CLASSIC,BANCO DE SAN JUAN,+548102227524,http://www.bancosanjuan.com,AR,ARG,ARGENTINA
492307,VISA,CREDIT,CLASSIC,BANCO DE SAN JUAN,+548102227524,http://www.bancosanjuan.com,AR,ARG,ARGENTINA
492498,VISA,DEBIT,CLASSIC,"BANCO MACRO, S.A.",,http://www.macro.com.ar,AR,ARG,ARGENTINA
492499,VISA,DEBIT,PREPAID CLASSIC,"BANCO PATAGONIA, S.A.",,http://www.bancopatagonia.com,AR,ARG,ARGENTINA
492528,VISA,DEBIT,CLASSIC,"BANCO ITAU ARGENTINA, S.A.",+541143788400,http://www.itau.com.ar,AR,ARG,ARGENTINA
492596,VISA,DEBIT,PREPAID PURCHASING,"BANCO SANTANDER RIO, S.A.",+541143411000,http://www.santanderrio.com.ar,AR,ARG,ARGENTINA
492597,VISA,DEBIT,PREPAID CLASSIC,POMELO FINTECH SERVICES SAS,,,AR,ARG,ARGENTINA
492598,VISA,DEBIT,PREPAID PURCHASING,"BANCO DE GALICIA Y BUENOS AIRES, S.A.",+541163290000,http://www.bancogalicia.com,AR,ARG,ARGENTINA
492967,VISA,CREDIT,GOLD,"BANCO COINAG, S.A.",,,AR,ARG,ARGENTINA
493438,VISA,DEBIT,PREPAID CLASSIC,"BANCO PROVINCIA DEL NEUQUEN, S.A.",,,AR,ARG,ARGENTINA
493456,VISA,CREDIT,BUSINESS,BANCO MUNICIPAL DE ROSARIO,+543414256162 / +543414205600,http://www.bmros.com.ar,AR,ARG,ARGENTINA
493461,VISA,CREDIT,BUSINESS,"NUEVO BANCO DE ENTRE RIOS, S.A.",,http://www.nuevobersa.com.ar,AR,ARG,ARGENTINA
493487,VISA,CREDIT,CLASSIC,"ABN AMRO BANK, N.V.",,http://www.abnamro.com,AR,ARG,ARGENTINA
493702,VISA,CREDIT,BUSINESS,"BANCO DE GALICIA Y BUENOS AIRES, S.A.",+541163290000,http://www.bancogalicia.com,AR,ARG,ARGENTINA
493705,VISA,CREDIT,,BANCO CREDICOOP COOPERATIVO LTDO.,54 11 4320,http://www.bancocredicoop.coop,AR,ARG,ARGENTINA
493715,VISA,CREDIT,BUSINESS,"BANCO BBVA ARGENTINA, S.A.",,,AR,ARG,ARGENTINA
493717,VISA,CREDIT,BUSINESS,"BANCO MACRO, S.A.",,http://www.macro.com.ar,AR,ARG,ARGENTINA
493718,VISA,CREDIT,BUSINESS,BANCO DE SAN JUAN,+548102227524,http://www.bancosanjuan.com,AR,ARG,ARGENTINA
493719,VISA,CREDIT,BUSINESS,BANCO CREDICOOP COOPERATIVO LTDO.,54 11 4320,http://www.bancocredicoop.coop,AR,ARG,ARGENTINA
493759,VISA,CREDIT,BUSINESS,"LLOYDS BANK (BLSA), LTD.",,,AR,ARG,ARGENTINA
493762,VISA,CREDIT,BUSINESS,"BANCO GGAL, S.A.",,,AR,ARG,ARGENTINA
493763,VISA,CREDIT,BUSINESS,"BANCO SANTANDER RIO, S.A.",,http://www.santanderrio.com.ar,AR,ARG,ARGENTINA
493764,VISA,DEBIT,CLASSIC,"REBA COMPANIA FINANCIERA, S.A.",,,AR,ARG,ARGENTINA
493768,VISA,CREDIT,BUSINESS,"BANCO SUPERVIELLE, S.A.",,http://www.supervielle.com.ar,AR,ARG,ARGENTINA
493770,VISA,CREDIT,BUSINESS,"BANCO PATAGONIA, S.A.",,http://www.bancopatagonia.com,AR,ARG,ARGENTINA
493781,VISA,CREDIT,BUSINESS,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA), S.A.",,,AR,ARG,ARGENTINA
494172,VISA,CREDIT,CLASSIC,"BANCO SAENZ, S.A.",,,AR,ARG,ARGENTINA
494173,VISA,CREDIT,CLASSIC,"BANCO SAENZ, S.A.",,,AR,ARG,ARGENTINA
494355,VISA,CREDIT,BUSINESS,"BANCO SAENZ, S.A.",,,AR,ARG,ARGENTINA
494394,VISA,CREDIT,,BANCO BICA COOPERATIVO LTDO.,+543424502000,http://www.bica.com.ar,AR,ARG,ARGENTINA
494395,VISA,CREDIT,,BANELCO,,,AR,ARG,ARGENTINA
496036,VISA,CREDIT,BUSINESS,"CITIBANK, NATIONAL ASSOCIATION",,,AR,ARG,ARGENTINA
496039,VISA,DEBIT,PREPAID CLASSIC,POMELO FINTECH SERVICES SAS,,,AR,ARG,ARGENTINA
